in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,in20,in21,in22,outcome
1.4,5,658.0908991431352,165.12568251464432,316.855,-59.7845,4.43,3.63,7.81614,99.6373,-60.2204,265.4,2,45.3647,136.85,2.21,3,265.351,44.9291,2.21,33.949,31.7391,0.9732214220919417
1.38,5,284.48949936404824,112.78459192965134,316.857,-59.7827,4.56,3.73,7.92578,101.013,-60.2233,272.9,2,45.3675,136.85,2.27,3,272.865,44.9255,2.27,34.4276,32.1577,0.9612361595544094
1.29,5,206.6617983689066,88.20920142800031,316.865,-59.7758,5.21,4.26,8.4743,107.859,-60.2381,312,2,45.3814,136.85,2.6,3,312.021,44.9068,2.6,36.8197,34.2197,0.9008553197963873
1.24,5,996.9068708324339,117.77272678094506,316.871,-59.7722,5.62,4.6,8.80312,111.954,-60.247,336.8,2,45.3895,136.85,2.81,3,336.759,44.8952,2.81,38.2545,35.4445,0.8632451306861626
1.23,5,86.08907362353057,126.65374459386138,136.872,-59.7714,5.69,4.66,8.85795,112.641,-60.2485,341,2,45.3909,136.85,2.84,3,340.975,44.8934,2.84,38.4936,35.6535,0.8564368544415578
1.19,5,290.69042694731615,137.70180599591833,316.876,-59.7687,6.05,4.95,9.13181,116.048,-60.2559,362.4,2,45.3977,136.85,3.02,3,362.435,44.8837,3.02,39.6893,36.6693,0.8275840152844358
0.72,3,641.1581462360919,98.50113540613378,316.889,-60.3393,7.19,5.89,9.95274,82.9595,-60.2782,430.7,1,45.4176,136.85,3.59,2,430.703,45.3767,3.59,43.2748,39.6847,0.7136614274075973
0.68,3,967.1383440170903,162.60459609798806,316.896,-60.3566,7.84,6.42,10.3901,86.4628,-60.29,469.5,1,45.428,136.85,3.91,2,469.493,45.3835,3.91,45.1864,41.2764,0.6963316198689962
0.67,3,252.24850376555696,131.64189693363014,316.899,-60.3633,8.09,6.62,10.5542,87.7662,-60.2945,484.5,1,45.4318,136.85,4.04,2,484.471,45.3858,4.04,45.9033,41.8631,0.6843790986882273
0.67,3,5.252407808788121,99.02212814874255,316.9,-60.3654,8.17,6.69,10.6089,88.2042,-60.296,489.5,1,45.4331,136.85,4.08,2,489.516,45.3867,4.08,46.1422,42.0621,0.6788496613195538
0.66,3,309.1127679932397,98.5670618159183,316.903,-60.3721,8.43,6.9,10.7728,89.5077,-60.3005,504.8,1,45.4369,136.85,4.21,2,504.801,45.389,4.21,46.8589,42.6489,0.658783061547973
0.62,3,10.607694407692179,115.68319081678419,316.913,-60.3989,9.49,7.77,11.4281,94.7098,-60.3183,568.3,1,45.4519,136.85,4.74,2,568.26,45.398,4.74,49.7249,44.9849,0.5201253416175387
0.58,3,154.3682626625523,164.7498744136151,316.924,-60.4262,10.61,8.68,12.0827,99.8799,-60.3362,635.4,1,45.4666,136.85,5.3,2,635.429,45.4064,5.3,52.59,47.2899,0.3565475972659041
1.43,5,699.8003489281982,123.62609582989124,136.852,-59.7871,4.25,3.47,7.65139,97.5735,-60.216,254.3,2,45.3604,136.85,2.12,3,254.265,44.9345,2.12,33.2312,31.1112,0.9900793689007188
1.38,5,16.389893394196406,131.40221799092188,316.857,-59.7828,4.56,3.73,7.92578,101.013,-60.2234,272.9,2,45.3675,136.85,2.27,3,272.865,44.9255,2.27,34.4276,32.1577,0.9611860845381833
1.36,5,604.4793990452308,122.57976877109269,316.858,-59.7816,4.68,3.83,8.03562,102.378,-60.2264,280.5,2,45.3702,136.85,2.34,3,280.492,44.9217,2.34,34.9061,32.5661,0.947690867665214
1.24,5,861.0348991795909,120.95560946882634,316.871,-59.7723,5.62,4.6,8.80312,111.954,-60.2471,336.8,2,45.3895,136.85,2.81,3,336.759,44.8952,2.81,38.2545,35.4445,0.8632701681942758
0.7,3,811.160986978095,151.92126715280713,316.893,-60.348,7.51,6.15,10.1715,84.7115,-60.2842,449.9,1,45.4228,136.85,3.75,2,449.892,45.3801,3.75,44.2308,40.4807,0.7069975983251835
0.67,3,766.6531326370314,136.8736652392473,316.9,-60.3655,8.17,6.69,10.6089,88.2042,-60.2961,489.5,1,45.4331,136.85,4.08,2,489.516,45.3867,4.08,46.1422,42.0621,0.6788400315087412
0.66,3,962.2338350394275,121.13867278476522,316.904,-60.3743,8.52,6.97,10.8273,89.9454,-60.302,509.9,1,45.4382,136.85,4.25,2,509.944,45.3899,4.25,47.0978,42.8477,0.6515953707573463
0.63,3,732.7392202385236,140.34715846957977,316.912,-60.3945,9.31,7.62,11.3188,93.8446,-60.3154,557.4,1,45.4494,136.85,4.65,2,557.42,45.3966,4.65,49.2474,44.5973,0.5585348050252207
0.61,3,418.38742735167034,103.62266048059996,316.915,-60.4035,9.67,7.91,11.5371,95.5746,-60.3214,579.2,1,45.4544,136.85,4.83,2,579.194,45.3995,4.83,50.2025,45.3723,0.5084000839719505
0.59,3,670.2276185045484,82.5917145246041,316.922,-60.4216,10.42,8.53,11.9735,99.0248,-60.3333,624,1,45.4642,136.85,5.2,2,623.972,45.4051,5.2,52.1125,46.9124,0.3935838496516899
0.56,3,997.9432190344669,179.3844151220414,316.932,-60.4472,11.49,9.4,12.5734,103.736,-60.3497,688.2,1,45.4774,136.85,5.74,2,688.243,45.4122,5.74,54.7382,48.998,0.20419821232192076
1.32,5,59.378948585828766,107.75935451999035,316.862,-59.7788,4.94,4.05,8.25499,105.118,-60.2324,296,2,45.3758,136.85,2.47,3,296.047,44.9142,2.47,35.8628,33.3927,0.9233293722711525
0.72,3,43.69511757977307,116.18228176819633,316.889,-60.3395,7.19,5.89,9.95274,82.9595,-60.2783,430.7,1,45.4176,136.85,3.59,2,430.703,45.3767,3.59,43.2748,39.6847,0.7142353641320365
0.7,3,275.6053404349368,105.27667064135122,316.892,-60.3459,7.43,6.08,10.1169,84.2732,-60.2828,445.1,1,45.4215,136.85,3.71,2,445.061,45.3793,3.71,43.9918,40.2816,0.7094628298932439
0.65,3,580.7793349246494,96.25291568715892,316.906,-60.381100000000004,8.78,7.18,10.9912,91.2485,-60.3066,525.5,1,45.4419,136.85,4.38,2,525.538,45.3922,4.38,47.8143,43.4342,0.6256854017845966
1.38,5,477.05641113454476,172.27228622572224,316.857,-59.783,4.56,3.73,7.92578,101.013,-60.2236,272.9,2,45.3675,136.85,2.27,3,272.865,44.9255,2.27,34.4276,32.1577,0.9611148239381692
0.73,3,347.2436229872983,140.69194186792424,316.887,-60.333,6.96,5.69,9.78873,81.6452,-60.274,416.6,1,45.4137,136.85,3.47,2,416.586,45.3742,3.47,42.5577,39.0876,0.7115736844233961
0.72,3,516.6691412648652,113.04695610871224,316.888,-60.3352,7.04,5.76,9.8434,82.0834,-60.2755,421.3,1,45.415,136.85,3.51,2,421.266,45.375,3.51,42.7967,39.2867,0.7110170813584197
0.67,3,375.9710170405451,158.2617127440614,316.899,-60.3635,8.09,6.62,10.5542,87.7662,-60.2948,484.5,1,45.4318,136.85,4.04,2,484.471,45.3858,4.04,45.9033,41.8631,0.6846256218450334
0.66,3,521.4713029814884,147.2179558278562,316.904,-60.3745,8.52,6.97,10.8273,89.9454,-60.3022,509.9,1,45.4382,136.85,4.25,2,509.944,45.3899,4.25,47.0978,42.8477,0.6512544754545753
0.65,3,829.5684539130889,97.7863240178313,316.904,-60.3766,8.6,7.04,10.8822,90.383,-60.3037,515.1,1,45.4395,136.85,4.29,2,515.125,45.3907,4.29,47.3366,43.0465,0.6441053039071996
0.65,3,968.8107776765246,141.30807537876294,316.905,-60.379,8.69,7.11,10.9367,90.8105,-60.3052,520.3,1,45.4406,136.85,4.34,2,520.317,45.3913,4.34,47.5754,43.2353,0.6328519069914353
0.62,3,228.51763681089506,126.82989434369509,316.914,-60.4013,9.58,7.84,11.4826,95.1472,-60.32,573.7,1,45.4532,136.85,4.78,2,573.715,45.3989,4.78,49.9637,45.1836,0.5213040304610176
0.6,3,606.4081333065405,156.65007379704656,316.92,-60.4173,10.23,8.37,11.8645,98.1601,-60.3305,612.6,1,45.4617,136.85,5.11,2,612.628,45.4037,5.11,51.6352,46.5251,0.4214525221437501
0.55,3,597.1280741149094,173.22224062437814,316.937,-60.4613,12.1,9.9,12.9002,106.3,-60.3588,724.6,1,45.4845,136.85,6.04,2,724.609,45.4159,6.04,56.1702,50.1299,0.09983032273347957
0.54,3,738.9586553922854,158.45389709276085,316.938,-60.4637,12.2,9.99,12.9546,106.727,-60.3603,730.8,1,45.4857,136.85,6.09,2,730.755,45.4165,6.09,56.4088,50.3187,0.08370616750863313
1.42,5,138.13782136444934,48.171631025142275,136.853,-59.7865,4.31,3.52,7.70624,98.2618,-60.2178,257.9,2,45.3618,136.85,2.15,3,257.932,44.9327,2.15,33.4705,31.3206,0.9845325978725824
1.41,5,107.94488013582304,171.97388918723436,316.854,-59.7857,4.37,3.58,7.7613,98.949,-60.2192,261.6,2,45.3633,136.85,2.18,3,261.631,44.9309,2.18,33.7097,31.5297,0.9790089383903964
1.33,5,648.3482250364032,195.40114711999777,316.861,-59.7793,4.88,3.99,8.20026,104.441,-60.2311,292.1,2,45.3745,136.85,2.43,3,292.123,44.9162,2.43,35.6236,33.193600000000004,0.9296869733697213
1.24,5,666.1613458516076,124.01411600489651,316.871,-59.7726,5.62,4.6,8.80312,111.954,-60.2474,336.8,2,45.3895,136.85,2.81,3,336.759,44.8952,2.81,38.2545,35.4445,0.8633491326429401
1.18,5,906.3102203544695,85.5088175387755,316.877,-59.7687,6.13,5.01,9.18653,116.725,-60.2577,366.8,2,45.399,136.85,3.06,3,366.803,44.8817,3.06,39.9284,36.8682,0.8216693854832531
1.18,5,803.6426548217423,141.90095121683842,316.878,-59.7678,6.2,5.07,9.24132,117.413,-60.2592,371.2,2,45.4004,136.85,3.09,3,371.201,44.8799,3.09,40.1675,37.0775,0.8177654601797696
0.73,3,357.327446551295,152.381830502313,316.887,-60.3331,6.96,5.69,9.78873,81.6452,-60.2741,416.6,1,45.4137,136.85,3.47,2,416.586,45.3742,3.47,42.5577,39.0876,0.711893394142379
0.7,3,125.22162634064443,104.52922660245629,316.893,-60.3483,7.51,6.15,10.1715,84.7114,-60.2845,449.9,1,45.4228,136.85,3.75,2,449.892,45.3801,3.75,44.2308,40.4807,0.7074251619252688
0.67,3,792.0903383931145,148.55146739410046,316.9,-60.3657,8.17,6.69,10.6089,88.2042,-60.2963,489.5,1,45.4331,136.85,4.08,2,489.516,45.3867,4.08,46.1422,42.0621,0.678716769930338
0.65,3,378.9005107113626,140.66426670933845,316.906,-60.3812,8.78,7.18,10.9912,91.2485,-60.3067,525.5,1,45.442,136.85,4.38,2,525.538,45.3922,4.38,47.8143,43.4342,0.6253021353142498
0.63,3,588.0758556781802,112.38975126056519,316.911,-60.3924,9.22,7.54,11.2643,93.4168,-60.3142,552,1,45.4482,136.85,4.6,2,552.045,45.396,4.6,49.0085,44.4084,0.5705412531465408
0.62,3,188.00113547057845,96.35807732310928,316.914,-60.4014,9.58,7.84,11.4826,95.1472,-60.3201,573.7,1,45.4532,136.85,4.78,2,573.715,45.3989,4.78,49.9637,45.1836,0.5209708390068969
0.61,3,688.5268274557311,151.51097569499373,316.916,-60.4059,9.76,7.99,11.5918,96.0124,-60.3231,584.7,1,45.4557,136.85,4.87,2,584.705,45.4003,4.87,50.4413,45.5712,0.49731809768865287
0.6,3,327.93658767594025,72.19457083721989,316.918,-60.4104,9.95,8.14,11.7008,96.8776,-60.3261,595.8,1,45.4582,136.85,4.96,2,595.794,45.4018,4.96,50.9189,45.9588,0.47067818905629794
0.59,3,503.15459609078243,135.79975233932075,316.922,-60.4219,10.42,8.53,11.9735,99.0248,-60.3335,624,1,45.4642,136.85,5.2,2,623.971,45.4051,5.2,52.1125,46.9124,0.3921778972730303
1.4,5,380.4244764118921,126.29195965422899,316.855,-59.7849,4.43,3.63,7.81614,99.6373,-60.2208,265.4,2,45.3647,136.85,2.21,3,265.351,44.9291,2.21,33.949,31.7391,0.9729575652756727
1.39,5,984.4556409358047,137.49576639881226,136.856,-59.784,4.49,3.68,7.87093,100.325,-60.2223,269.1,2,45.3661,136.85,2.24,3,269.094,44.9273,2.24,34.1883,31.9483,0.9663804044905735
1.37,5,577.1558611979708,146.35605674818245,136.858,-59.7828,4.62,3.78,7.98072,101.691,-60.2252,276.7,2,45.3688,136.85,2.31,3,276.666,44.9235,2.31,34.6668,32.3569,0.9543065476935642
1.29,5,88.39834809908643,98.87591172342916,316.865,-59.7771,5.14,4.21,8.41963,107.171,-60.2371,308,2,45.3799,136.85,2.57,3,307.994,44.9086,2.57,36.5805,34.0104,0.9061324561217672
1.28,5,431.7524471578654,132.6333925303576,136.867,-59.7754,5.28,4.32,8.52908,108.547,-60.24,316.1,2,45.3828,136.85,2.63,3,316.078,44.9049,2.63,37.0588,34.4289,0.8971016195415826
0.72,3,665.6902858815156,164.4772462327599,316.889,-60.3397,7.19,5.89,9.95274,82.9595,-60.2786,430.7,1,45.4176,136.85,3.59,2,430.703,45.3767,3.59,43.2748,39.6847,0.7150866394078823
0.71,3,770.8877987775486,150.16030066620317,316.891,-60.344,7.35,6.02,10.0622,83.8354,-60.2816,440.3,1,45.4202,136.85,3.67,2,440.251,45.3784,3.67,43.7527,40.0827,0.7128871906182532
0.63,3,774.3716712121386,156.37743441141114,316.911,-60.3925,9.22,7.54,11.2643,93.4168,-60.3143,552,1,45.4482,136.85,4.6,2,552.045,45.396,4.6,49.0085,44.4084,0.5702061357302576
0.6,3,829.3959116626065,134.3190593629392,316.918,-60.4105,9.95,8.14,11.7008,96.8776,-60.3262,595.8,1,45.4582,136.85,4.96,2,595.794,45.4018,4.96,50.9189,45.9588,0.47020825428863633
1.41,5,592.1313244407065,116.51242606115824,316.854,-59.7858,4.37,3.58,7.7613,98.949,-60.2194,261.6,2,45.3633,136.85,2.18,3,261.631,44.9309,2.18,33.7097,31.5297,0.9789030104714564
1.34,5,330.76295169163495,171.62243930252237,316.86,-59.7804,4.81,3.94,8.14526,103.753,-60.2298,288.2,2,45.3731,136.85,2.4,3,288.216,44.9181,2.4,35.3845,32.9845,0.8951390640979469
1.22,5,82.36897481023334,172.61948616485333,316.873,-59.7716,5.77,4.72,8.91279,113.318,-60.2505,345.2,2,45.3923,136.85,2.88,3,345.217,44.8914,2.88,38.7328,35.8528,0.8503315543862827
0.74,3,666.6404080560897,139.7336531952492,316.884,-60.327,6.73,5.5,9.6245,80.3216,-60.2698,402.7,1,45.4096,136.85,3.36,2,402.697,45.3714,3.36,41.8408,38.4808,0.7121668807694606
0.71,3,727.4210501632188,122.23186771892404,316.891,-60.3441,7.35,6.02,10.0622,83.8354,-60.2816,440.3,1,45.4202,136.85,3.67,2,440.25,45.3785,3.67,43.7527,40.0827,0.7130393416290944
0.68,3,281.78259529499337,123.23332810599813,316.896,-60.3571,7.84,6.42,10.3901,86.4628,-60.2906,469.5,1,45.428,136.85,3.91,2,469.493,45.3835,3.91,45.1864,41.2764,0.6969999287394
0.67,3,571.80672491109,168.23472275338787,316.9,-60.3659,8.17,6.69,10.6089,88.2042,-60.2965,489.5,1,45.4331,136.85,4.08,2,489.515,45.3867,4.08,46.1422,42.0621,0.6786782506870871
0.64,3,671.0110676661134,121.7392593062444,316.909,-60.3881,9.04,7.4,11.1552,92.5514,-60.3114,541.4,1,45.4457,136.85,4.51,2,541.373,45.3945,4.51,48.5309,44.0207,0.5965532981139055
0.61,3,811.4271058449522,153.91040055304867,316.916,-60.4061,9.76,7.99,11.5918,96.0124,-60.3233,584.7,1,45.4557,136.85,4.87,2,584.705,45.4004,4.87,50.4413,45.5712,0.49664786285608636
0.59,3,181.90469909925014,115.93286450995204,316.923,-60.4244,10.52,8.6,12.0282,99.4521,-60.3352,629.7,1,45.4654,136.85,5.25,2,629.691,45.4058,5.25,52.3513,47.101,0.374618900237086
0.58,3,897.7053341616411,142.8022791831708,316.927,-60.4336,10.9,8.92,12.2463,101.172,-60.3411,652.8,1,45.4703,136.85,5.44,2,652.802,45.4085,5.44,53.3062,47.866,0.30974093882951587
0.55,3,171.70090611185879,127.04997572159539,316.936,-60.4593,12,9.82,12.8456,105.873,-60.3575,718.5,1,45.4833,136.85,5.99,2,718.473,45.4153,5.99,55.9315,49.9414,0.11897823855352539
0.54,3,462.0748919704929,90.57764661667639,316.938,-60.4639,12.2,9.99,12.9546,106.727,-60.3605,730.8,1,45.4857,136.85,6.09,2,730.754,45.4165,6.09,56.4088,50.3187,0.0826526662057198
1.31,5,279.8529122322798,92.98849000614197,316.863,-59.7784,5.01,4.1,8.30978,105.806,-60.2343,300,2,45.3772,136.85,2.5,3,300,44.9124,2.5,36.1021,33.6021,0.867732622524898
1.16,5,486.34925991739146,150.83106069836603,316.88,-59.7674,6.35,5.19,9.35082,118.767,-60.2624,380.1,2,45.403,136.85,3.17,3,380.069,44.8758,3.17,40.6455,37.4755,0.8041431298040721
0.72,3,61.054092307342216,157.37162602886735,316.888,-60.3377,7.11,5.82,9.89807,82.5213,-60.2773,426,1,45.4163,136.85,3.55,2,425.971,45.3759,3.55,43.0358,39.4856,0.7121071759424216
0.71,3,619.8335857724305,180.65463272782168,316.891,-60.3442,7.35,6.02,10.0622,83.8353,-60.2817,440.3,1,45.4202,136.85,3.67,2,440.25,45.3785,3.67,43.7527,40.0827,0.7132030484129109
0.62,3,6.987616415834054,123.23957258559865,316.913,-60.3971,9.4,7.69,11.3736,94.282,-60.3174,562.8,1,45.4507,136.85,4.69,2,562.836,45.3974,4.69,49.4862,44.796,0.5469424387688482
0.61,3,796.8328771125525,124.1860614940822,316.916,-60.4061,9.76,7.99,11.5918,96.0124,-60.3234,584.7,1,45.4557,136.85,4.87,2,584.705,45.4004,4.87,50.4413,45.5712,0.49630889351547813
0.54,3,240.19454710837454,185.87334760071082,316.938,-60.464,12.2,9.99,12.9546,106.727,-60.3606,730.8,1,45.4857,136.85,6.09,2,730.754,45.4165,6.09,56.4088,50.3187,0.08234451225971223
1.22,5,576.209807845531,147.20509099820077,316.873,-59.7717,5.77,4.72,8.91279,113.318,-60.2507,345.2,2,45.3923,136.85,2.88,3,345.217,44.8914,2.88,38.7328,35.8528,0.85040666691062206
1.21,5,195.8380150545854,176.38201218087465,316.874,-59.7709,5.84,4.78,8.96746,114.006,-60.2521,349.5,2,45.3937,136.85,2.91,3,349.479,44.8896,2.91,38.9719,36.0619,0.8452624219744581
1.18,5,626.9217414872255,99.9180325604488,316.877,-59.769,6.13,5.01,9.18665,116.725,-60.2581,366.8,2,45.399,136.85,3.06,3,366.808,44.8817,3.06,39.9284,36.8682,0.8228249627807813
1.16,5,72.87096654367633,157.18918056824728,316.88,-59.7675,6.35,5.19,9.35082,118.767,-60.2625,380.1,2,45.403,136.85,3.17,3,380.069,44.8758,3.17,40.6455,37.4755,0.8041566115392099
0.73,3,702.3381092783529,95.09916378950933,316.887,-60.3335,6.96,5.69,9.78873,81.6455,-60.2744,416.6,1,45.4137,136.85,3.47,2,416.588,45.3742,3.47,42.5579,39.0877,0.7131106022291087
0.72,3,533.049541895045,197.9791533036061,316.889,-60.3378,7.11,5.82,9.89807,82.5213,-60.2774,426,1,45.4163,136.85,3.55,2,425.971,45.3759,3.55,43.0358,39.4856,0.7123671808343655
0.67,3,23.574858082691208,128.30118499342694,316.9,-60.3661,8.17,6.69,10.6089,88.2042,-60.2967,489.5,1,45.4331,136.85,4.08,2,489.515,45.3867,4.08,46.1422,42.0621,0.6786397314438363
0.61,3,301.17755589960143,148.51913094463444,316.915,-60.4041,9.67,7.91,11.5371,95.5746,-60.322,579.2,1,45.4544,136.85,4.83,2,579.193,45.3995,4.83,50.2025,45.3723,0.5061024111120315
0.61,3,75.33851186092943,133.71105049342745,316.916,-60.4062,9.76,7.99,11.5918,96.0124,-60.3234,584.7,1,45.4557,136.85,4.87,2,584.705,45.4004,4.87,50.4413,45.5712,0.49600073956947044
0.59,3,814.0010075811297,135.600710128854,316.921,-60.4199,10.33,8.45,11.919,98.5975,-60.3324,618.3,1,45.4631,136.85,5.15,2,618.288,45.4045,5.15,51.874,46.7238,0.40699047226518204
0.57,3,502.7602291528601,145.28596091144584,316.928,-60.4384,11.1,9.08,12.3553,102.027,-60.3443,664.5,1,45.4727,136.85,5.54,2,664.512,45.4097,5.54,53.7837,48.2435,0.27227712284364464
0.55,3,667.6583232679404,116.8726339496117,316.934,-60.4548,11.8,9.65,12.7367,105.018,-60.3547,706.3,1,45.4809,136.85,5.89,2,706.305,45.414,5.89,55.4543,49.564,0.1506737978625672
1.43,5,83.75582787045278,117.65367326879266,136.852,-59.7878,4.25,3.47,7.65139,97.574,-60.2167,254.3,2,45.3604,136.85,2.12,3,254.266,44.9346,2.12,33.2314,31.1113,0.9896171379817074
1.33,5,151.27368244179524,64.6753802865818,316.861,-59.7798,4.88,3.99,8.20026,104.441,-60.2315,292.1,2,45.3745,136.85,2.43,3,292.123,44.9163,2.43,35.6236,33.193600000000004,0.9296657877859333
1.26,5,943.4004730388988,142.37177440932913,316.868,-59.7745,5.42,4.43,8.63881,109.912,-60.2433,324.3,2,45.3855,136.85,2.7,3,324.277,44.9011,2.7,37.5372,34.8372,0.8818499251763701
1.18,5,309.3620557151735,110.18176510895228,316.877,-59.7691,6.13,5.01,9.18665,116.725,-60.2582,366.8,2,45.399,136.85,3.06,3,366.808,44.8817,3.06,39.9284,36.8682,0.8228249627807813
0.69,3,949.4820744539611,147.4651460060067,316.896,-60.3552,7.76,6.35,10.3356,86.0248,-60.2893,464.6,1,45.4267,136.85,3.87,2,464.558,45.3827,3.87,44.9475,41.0774,0.7002162855508542
0.65,3,134.98438189551234,112.36770193468247,316.905,-60.3795,8.69,7.11,10.9367,90.8105,-60.3057,520.3,1,45.4407,136.85,4.34,2,520.316,45.3913,4.34,47.5754,43.2352,0.5248400969914546
0.64,3,974.067254451802,122.4881133777453,316.907,-60.3838,8.86,7.25,11.0459,91.6859,-60.3086,530.8,1,45.4433,136.85,4.42,2,530.789,45.393,4.42,48.0531,43.6329,0.5687327746759088
0.63,3,262.87586234905757,151.54203555826362,316.91,-60.3907,9.13,7.47,11.2097,92.9794,-60.3131,546.7,1,45.447,136.85,4.56,2,546.695,45.3951,4.56,48.7697,44.2097,0.5831505274247383
0.62,3,711.7846958183218,106.16165915174814,316.913,-60.3973,9.4,7.69,11.3736,94.282,-60.3176,562.8,1,45.4507,136.85,4.69,2,562.836,45.3974,4.69,49.4862,44.796,0.5463530943471087
0.55,3,32.79812390077859,143.36022281768254,316.936,-60.4595,12,9.82,12.8456,105.873,-60.3578,718.5,1,45.4833,136.85,5.99,2,718.473,45.4153,5.99,55.9315,49.9413,0.11794207091007494
1.38,5,111.12906207540073,108.37853726487208,316.857,-59.7836,4.56,3.73,7.92577,101.013,-60.2242,272.9,2,45.3675,136.85,2.27,3,272.865,44.9255,2.27,34.4276,32.1575,0.9607103718840341
1.26,5,719.2029188221786,123.56380714273865,316.868,-59.7746,5.42,4.43,8.63881,109.912,-60.2434,324.3,2,45.3855,136.85,2.7,3,324.277,44.9011,2.7,37.5372,34.8372,0.8818518511385327
0.75,3,471.7831078756135,97.07877158990497,316.882,-60.323,6.57,5.38,9.515,79.4452,-60.2671,393.6,1,45.4071,136.85,3.28,2,393.566,45.3698,3.28,41.3627,38.0826,0.7128660050344653
0.63,3,64.92144015757367,89.0256088888433,316.911,-60.3929,9.22,7.54,11.2643,93.4168,-60.3147,552,1,45.4483,136.85,4.6,2,552.045,45.396,4.6,49.0085,44.4084,0.5687115890921208
0.62,3,126.08073979220353,112.53223881652384,316.914,-60.4019,9.58,7.84,11.4826,95.1471,-60.3206,573.7,1,45.4532,136.85,4.78,2,573.715,45.3989,4.78,49.9637,45.1836,0.5190872480119257
0.59,3,377.6490822127089,122.08867135951066,316.921,-60.4201,10.33,8.45,11.919,98.5975,-60.3325,618.3,1,45.4631,136.85,5.15,2,618.288,45.4046,5.15,51.874,46.7238,0.4061700123839368
0.56,3,751.3692898268346,123.5134503234669,316.931,-60.4456,11.39,9.32,12.5188,103.309,-60.3489,682.3,1,45.4762,136.85,5.69,2,682.268,45.4116,5.69,54.4995,48.8093,0.21722349442722858
1.42,5,188.68844291917048,138.37115215373547,136.853,-59.7871,4.31,3.52,7.70623,98.2618,-60.2183,257.9,2,45.3619,136.85,2.15,3,257.931,44.9328,2.15,33.4705,31.3206,0.9841878506454865
1.29,5,802.0032404300291,137.0883589268807,316.865,-59.7776,5.14,4.21,8.41962,107.171,-60.2376,308,2,45.38,136.85,2.57,3,307.993,44.9086,2.57,36.5804,34.0104,0.9063520158082975
0.73,3,137.62940015411004,126.73381920611831,316.886,-60.3316,6.88,5.63,9.7339,81.2076,-60.2732,411.9,1,45.4124,136.85,3.43,2,411.928,45.3734,3.43,42.3189,38.8888,0.713603648542721
0.64,3,983.7723554635886,183.9060898523503,316.907,-60.384,8.86,7.25,11.0458,91.6861,-60.3088,530.8,1,45.4433,136.85,4.42,2,530.787,45.3931,4.42,48.0532,43.633,0.6165081920800585
0.57,3,32.59574975864962,149.7453376464769,316.927,-60.4363,11,9,12.3008,101.6,-60.3431,658.6,1,45.4715,136.85,5.49,2,658.644,45.4091,5.49,53.5449,48.0548,0.2877137095764617
0.57,3,122.73360476572998,133.82861668913844,316.929,-60.441,11.2,9.16,12.4098,102.454,-60.346,670.4,1,45.4739,136.85,5.59,2,670.404,45.4104,5.59,54.0223,48.4322,0.25013048393651255
0.56,3,365.54875151766464,148.51559200169748,316.932,-60.448,11.49,9.4,12.5733,103.736,-60.3505,688.2,1,45.4774,136.85,5.74,2,688.24,45.4122,5.74,54.7383,48.9981,0.20042332648332792
